    Date   Clo Balance   Open Profit        Equity
08-20-1984    1180456.25      -8000.00    1172456.25
08-21-1984    1180456.25      18400.00    1198856.25
08-22-1984    1180456.25       3200.00    1183656.25
08-23-1984    1180456.25       6800.00    1187256.25
08-24-1984    1180456.25      12400.00    1192856.25
08-27-1984    1180456.25        400.00    1180856.25
08-28-1984    1180456.25       7200.00    1187656.25
08-29-1984    1180456.25       3200.00    1183656.25
08-30-1984    1180456.25      -2000.00    1178456.25
08-31-1984    1180456.25      -2400.00    1178056.25
09-04-1984    1180456.25     -16400.00    1164056.25
09-05-1984    1180456.25     -19200.00    1161256.25
09-06-1984    1180456.25      -8800.00    1171656.25
09-07-1984    1180456.25     -26800.00    1153656.25
09-10-1984    1180456.25     -18400.00    1162056.25
09-11-1984    1180456.25     -27600.00    1152856.25
09-12-1984    1180456.25     -19200.00    1161256.25
09-13-1984    1180456.25      12800.00    1193256.25
09-14-1984    1180456.25      11600.00    1192056.25
09-17-1984    1180456.25      15200.00    1195656.25
09-18-1984    1180456.25      12000.00    1192456.25
09-19-1984    1180456.25      -3200.00    1177256.25
09-20-1984    1180456.25       3600.00    1184056.25
09-21-1984    1180456.25     -11600.00    1168856.25
09-24-1984    1180456.25     -13600.00    1166856.25
09-25-1984    1180456.25      -9200.00    1171256.25
09-26-1984    1180456.25      -3200.00    1177256.25
09-27-1984    1180456.25       6000.00    1186456.25
09-28-1984    1180456.25      -8000.00    1172456.25
10-01-1984    1180456.25     -21200.00    1159256.25
10-02-1984    1180456.25     -35200.00    1145256.25
10-03-1984    1180456.25     -39200.00    1141256.25
10-04-1984    1180456.25     -34800.00    1145656.25
10-05-1984    1180456.25     -39600.00    1140856.25
10-08-1984    1180456.25     -40000.00    1140456.25
10-09-1984    1180456.25     -52800.00    1127656.25
10-10-1984    1180456.25     -45600.00    1134856.25
10-11-1984    1180456.25     -39600.00    1140856.25
10-12-1984    1180456.25     -30800.00    1149656.25
10-15-1984    1180456.25     -18400.00    1162056.25
10-16-1984    1180456.25     -25200.00    1155256.25
10-17-1984    1180456.25     -27600.00    1152856.25
10-18-1984    1180456.25      13200.00    1193656.25
10-19-1984    1180456.25       5200.00    1185656.25
10-22-1984    1180456.25       2800.00    1183256.25
10-23-1984    1180456.25       3600.00    1184056.25
10-24-1984    1180456.25       1200.00    1181656.25
10-25-1984    1180456.25     -17200.00    1163256.25
10-26-1984    1180456.25     -24000.00    1156456.25
10-29-1984    1180456.25     -28000.00    1152456.25
10-30-1984    1180456.25     -12800.00    1167656.25
10-31-1984    1180456.25     -20000.00    1160456.25
11-01-1984    1180456.25      -5600.00    1174856.25
11-02-1984    1180456.25      -8400.00    1172056.25
11-05-1984    1180456.25      -3200.00    1177256.25
11-06-1984    1180456.25      14000.00    1194456.25
11-07-1984    1180456.25      -8400.00    1172056.25
11-08-1984    1180456.25      -7600.00    1172856.25
11-09-1984    1180456.25     -20400.00    1160056.25
11-12-1984    1180456.25     -16800.00    1163656.25
11-13-1984    1180456.25     -30800.00    1149656.25
11-14-1984    1180456.25     -29600.00    1150856.25
11-15-1984    1180456.25     -28000.00    1152456.25
11-16-1984    1180456.25     -42000.00    1138456.25
11-19-1984    1180456.25     -50800.00    1129656.25
11-20-1984    1180456.25     -41600.00    1138856.25
11-21-1984    1180456.25     -36400.00    1144056.25
11-23-1984    1180456.25     -24800.00    1155656.25
11-26-1984    1180456.25     -34400.00    1146056.25
11-27-1984    1180456.25     -23200.00    1157256.25
11-28-1984    1180456.25     -40800.00    1139656.25
11-29-1984    1180456.25     -50000.00    1130456.25
11-30-1984    1180456.25     -52400.00    1128056.25
12-03-1984    1128056.25          0.00    1128056.25
12-04-1984    1128056.25          0.00    1128056.25
12-05-1984    1128056.25          0.00    1128056.25
12-06-1984    1128056.25          0.00    1128056.25
12-07-1984    1128056.25          0.00    1128056.25
12-10-1984    1128056.25          0.00    1128056.25
12-11-1984    1128056.25          0.00    1128056.25
12-12-1984    1128056.25          0.00    1128056.25
12-13-1984    1128056.25          0.00    1128056.25
12-14-1984    1128056.25          0.00    1128056.25
12-17-1984    1128056.25          0.00    1128056.25
12-18-1984    1128056.25          0.00    1128056.25
12-19-1984    1128056.25          0.00    1128056.25
12-20-1984    1128056.25          0.00    1128056.25
12-21-1984    1128056.25          0.00    1128056.25
12-24-1984    1128056.25          0.00    1128056.25
12-26-1984    1128056.25          0.00    1128056.25
12-27-1984    1128056.25          0.00    1128056.25
12-28-1984    1128056.25          0.00    1128056.25
12-31-1984    1128056.25          0.00    1128056.25
01-02-1985    1128056.25          0.00    1128056.25
01-03-1985    1128056.25          0.00    1128056.25
01-04-1985    1128056.25          0.00    1128056.25
01-07-1985    1128056.25          0.00    1128056.25
01-08-1985    1128056.25          0.00    1128056.25
01-09-1985    1128056.25          0.00    1128056.25
01-10-1985    1128056.25          0.00    1128056.25
01-11-1985    1128056.25          0.00    1128056.25
01-14-1985    1128056.25          0.00    1128056.25
01-15-1985    1128056.25          0.00    1128056.25
01-16-1985    1128056.25          0.00    1128056.25
01-17-1985    1128056.25     -13125.00    1114931.25
01-18-1985    1128056.25      -4725.00    1123331.25
01-21-1985    1128056.25      39900.00    1167956.25
01-22-1985    1128056.25      34650.00    1162706.25
01-23-1985    1128056.25      56700.00    1184756.25
01-24-1985    1128056.25      49350.00    1177406.25
01-25-1985    1128056.25      51450.00    1179506.25
01-28-1985    1128056.25      50925.00    1178981.25
01-29-1985    1128056.25      82950.00    1211006.25
01-30-1985    1128056.25      69825.00    1197881.25
01-31-1985    1128056.25      69300.00    1197356.25
02-01-1985    1128056.25      59850.00    1187906.25
02-04-1985    1128056.25      78750.00    1206806.25
02-05-1985    1128056.25      75075.00    1203131.25
02-06-1985    1128056.25      74550.00    1202606.25
02-07-1985    1128056.25      97125.00    1225181.25
02-08-1985    1128056.25      98175.00    1226231.25
02-11-1985    1128056.25      74550.00    1202606.25
02-12-1985    1128056.25      80850.00    1208906.25
02-13-1985    1128056.25     108150.00    1236206.25
02-14-1985    1128056.25      94500.00    1222556.25
02-15-1985    1128056.25      84000.00    1212056.25
02-19-1985    1128056.25      85575.00    1213631.25
02-20-1985    1128056.25      76125.00    1204181.25
02-21-1985    1128056.25      69300.00    1197356.25
02-22-1985    1128056.25      66150.00    1194206.25
02-25-1985    1128056.25      74025.00    1202081.25
02-26-1985    1128056.25      87675.00    1215731.25
02-27-1985    1128056.25      71925.00    1199981.25
02-28-1985    1128056.25      83475.00    1211531.25
03-01-1985    1128056.25     103950.00    1232006.25
03-04-1985    1128056.25      86100.00    1214156.25
03-05-1985    1128056.25      93450.00    1221506.25
03-06-1985    1128056.25      73500.00    1201556.25
03-07-1985    1128056.25      60900.00    1188956.25
03-08-1985    1128056.25      57225.00    1185281.25
03-11-1985    1128056.25      59325.00    1187381.25
03-12-1985    1128056.25      70875.00    1198931.25
03-13-1985    1128056.25      50925.00    1178981.25
03-14-1985    1128056.25      45150.00    1173206.25
03-15-1985    1128056.25      39900.00    1167956.25
03-18-1985    1128056.25      24675.00    1152731.25
03-19-1985    1128056.25      60900.00    1188956.25
03-20-1985    1128056.25      55125.00    1183181.25
03-21-1985    1128056.25      54600.00    1182656.25
03-22-1985    1128056.25      46200.00    1174256.25
03-25-1985    1128056.25      37800.00    1165856.25
03-26-1985    1128056.25      45150.00    1173206.25
03-27-1985    1128056.25      53550.00    1181606.25
03-28-1985    1128056.25      50400.00    1178456.25
03-29-1985    1128056.25      56175.00    1184231.25
04-01-1985    1128056.25      64050.00    1192106.25
04-02-1985    1128056.25      51975.00    1180031.25
04-03-1985    1128056.25      34125.00    1162181.25
04-04-1985    1128056.25      37275.00    1165331.25
04-08-1985    1128056.25      21000.00    1149056.25
04-09-1985    1128056.25      26250.00    1154306.25
04-10-1985    1128056.25      42000.00    1170056.25
04-11-1985    1128056.25      46200.00    1174256.25
04-12-1985    1128056.25      49875.00    1177931.25
04-15-1985    1128056.25      47775.00    1175831.25
04-16-1985    1128056.25      54075.00    1182131.25
04-17-1985    1128056.25      52500.00    1180556.25
04-18-1985    1128056.25      41475.00    1169531.25
04-19-1985    1128056.25      42525.00    1170581.25
04-22-1985    1128056.25      43050.00    1171106.25
04-23-1985    1128056.25      59850.00    1187906.25
04-24-1985    1128056.25      55650.00    1183706.25
04-25-1985    1128056.25      65100.00    1193156.25
04-26-1985    1128056.25      52500.00    1180556.25
04-29-1985    1128056.25      29925.00    1157981.25
04-30-1985    1128056.25      29925.00    1157981.25
05-01-1985    1128056.25      13125.00    1141181.25
05-02-1985    1128056.25      16800.00    1144856.25
05-03-1985    1128056.25      28350.00    1156406.25
05-06-1985    1128056.25      28875.00    1156931.25
05-07-1985    1128056.25      37800.00    1165856.25
05-08-1985    1128056.25      39900.00    1167956.25
05-09-1985    1128056.25      49875.00    1177931.25
05-10-1985    1128056.25      84000.00    1212056.25
05-13-1985    1128056.25      83475.00    1211531.25
05-14-1985    1128056.25      73500.00    1201556.25
05-15-1985    1128056.25      79275.00    1207331.25
05-16-1985    1128056.25      96075.00    1224131.25
05-17-1985    1128056.25     105000.00    1233056.25
05-20-1985    1128056.25     130200.00    1258256.25
05-21-1985    1128056.25     124950.00    1253006.25
05-22-1985    1128056.25     119175.00    1247231.25
05-23-1985    1128056.25     112875.00    1240931.25
05-24-1985    1128056.25     118125.00    1246181.25
05-28-1985    1128056.25     106575.00    1234631.25
05-29-1985    1128056.25     109725.00    1237781.25
05-30-1985    1128056.25     109200.00    1237256.25
05-31-1985    1128056.25     122325.00    1250381.25
06-03-1985    1128056.25     127050.00    1255106.25
06-04-1985    1128056.25     129150.00    1257206.25
06-05-1985    1128056.25     125475.00    1253531.25
06-06-1985    1128056.25     143325.00    1271381.25
06-07-1985    1128056.25     121275.00    1249331.25
06-10-1985    1128056.25     124425.00    1252481.25
06-11-1985    1128056.25     118125.00    1246181.25
06-12-1985    1128056.25     103425.00    1231481.25
06-13-1985    1128056.25      80850.00    1208906.25
06-14-1985    1128056.25      95025.00    1223081.25
06-17-1985    1128056.25      89250.00    1217306.25
06-18-1985    1128056.25      95550.00    1223606.25
06-19-1985    1128056.25      86100.00    1214156.25
06-20-1985    1128056.25      93450.00    1221506.25
06-21-1985    1128056.25      98175.00    1226231.25
06-24-1985    1128056.25     108150.00    1236206.25
06-25-1985    1128056.25     109200.00    1237256.25
06-26-1985    1128056.25     120750.00    1248806.25
06-27-1985    1128056.25     130725.00    1258781.25
06-28-1985    1128056.25     127575.00    1255631.25
07-01-1985    1128056.25     136500.00    1264556.25
07-02-1985    1128056.25     133350.00    1261406.25
07-03-1985    1128056.25     127050.00    1255106.25
07-05-1985    1128056.25     140175.00    1268231.25
07-08-1985    1128056.25     126000.00    1254056.25
07-09-1985    1128056.25     119175.00    1247231.25
07-10-1985    1128056.25     132300.00    1260356.25
07-11-1985    1128056.25     133350.00    1261406.25
07-12-1985    1128056.25     137550.00    1265606.25
07-15-1985    1128056.25     131775.00    1259831.25
07-16-1985    1128056.25     161175.00    1289231.25
07-17-1985    1128056.25     169050.00    1297106.25
07-18-1985    1128056.25     161175.00    1289231.25
07-19-1985    1128056.25     156975.00    1285031.25
07-22-1985    1128056.25     146475.00    1274531.25
07-23-1985    1128056.25     126525.00    1254581.25
07-24-1985    1128056.25     109200.00    1237256.25
07-25-1985    1128056.25     118650.00    1246706.25
07-26-1985    1128056.25     119175.00    1247231.25
07-29-1985    1128056.25      86625.00    1214681.25
07-30-1985    1128056.25      93975.00    1222031.25
07-31-1985    1128056.25     103425.00    1231481.25
08-01-1985    1128056.25     121800.00    1249856.25
08-02-1985    1128056.25     108675.00    1236731.25
08-05-1985    1128056.25     105000.00    1233056.25
